Date,WIPRO.NS,BAJAJ-AUTO.NS,HDFCBANK.NS,HEROMOTOCO.NS,TCS.NS,INFY.NS,NESTLEIND.NS,MARUTI.NS,RELIANCE.NS,TATAMOTORS.NS,NSE Index
21-08-2019,210.106888,2111.752197,515.181763,2162.497559,1196.336914,496.907318,5607.144043,4287.158203,435.090424,332.265442,7809
24-08-2019,198.561966,1923.369141,494.672546,2092.672852,1152.751099,471.908508,5556.741699,3981.579346,397.521057,308.125214,7880.700195
25-08-2019,197.449387,1929.205444,494.381287,2085.858887,1147.609985,469.142792,5674.026367,3941.405273,406.434174,328.716888,7791.850098
26-08-2019,200.969406,1969.970947,491.978394,2025.090454,1151.901733,460.046631,5582.703613,3972.613281,408.950043,334.964355,7948.950195
27-08-2019,201.115311,1920.03418,496.153107,2012.479858,1150.963013,467.911316,5576.075195,3969.49707,416.497437,333.914764,8001.950195
28-08-2019,205.583755,2000.60022,498.992767,2030.083862,1149.264404,480.11908,5619.940918,3971.480469,418.05481,339.912323,7971.299805
31-08-2019,208.574829,1959.483643,498.750061,2028.899414,1146.224487,472.924072,5491.747559,3934.984131,410.14798,340.012299,7785.850098
01-09-2019,205.784363,1974.578857,485.473724,2017.60022,1134.310913,470.590546,5526.914551,3835.126953,402.456848,329.766449,7717
02-09-2019,202.173141,1933.856689,483.070892,1979.386963,1158.629761,475.106323,5459.158203,3805.429443,407.105103,324.318665,7823
03-09-2019,206.878677,1973.262451,490.425049,1965.549438,1164.798584,475.063049,5556.235352,3912.368652,409.165588,333.414948,7655.049805
04-09-2019,202.08194,1940.439209,483.507751,1938.888428,1138.803711,464.086914,5519.549805,3836.874023,400.563965,322.769287,7558.799805
07-09-2019,201.388901,1923.851929,477.876862,1930.213257,1135.361328,457.518585,5524.843262,3842.823242,399.270172,322.719299,7688.25
08-09-2019,205.583755,1935.743164,487.391144,1957.80481,1135.607422,457.540161,5433.564941,3908.638916,406.649841,330.766022,7818.600098
09-09-2019,204.671814,1992.219116,493.337616,1984.126709,1139.831909,470.460876,5511.26416,4065.246826,418.84549,344.760376,7788.100098
10-09-2019,201.388901,2020.917603,490.764893,1987.766357,1137.887207,466.895782,5528.29541,4061.752686,415.467133,353.956665,7789.299805
11-09-2019,203.942307,2041.19043,490.522156,1983.069092,1140.837646,471.346832,5524.750977,4077.144531,412.567993,344.46051,7872.25
14-09-2019,208.520142,2031.141724,494.988068,1988.52771,1140.680786,475.235992,5575.614258,4078.797119,413.957642,346.659576,7829.100098
15-09-2019,208.319504,2015.388428,491.808533,1955.562012,1134.244019,474.99823,5543.853516,4083.990723,415.467133,334.214661,7899.149902
16-09-2019,211.766556,2062.561035,496.759857,2004.481689,1140.100098,476.056976,5612.300293,4112.885742,418.126678,337.913147,7981.899902
18-09-2019,215.943192,2016.35376,509.575073,2055.390625,1140.502075,477.266968,5741.506348,4155.614258,429.076416,330.116302,7977.100098
21-09-2019,216.016129,2020.829834,511.128418,2051.327881,1140.412842,477.353424,5686.362305,4240.032227,420.786285,331.565735,7812
22-09-2019,217.365799,1982.696533,500.303436,2021.916626,1129.572144,478.563263,5660.263672,4223.790527,406.314362,315.67215,7845.950195
23-09-2019,215.487228,1965.231689,509.308075,2032.072998,1132.187378,482.366089,5725.948242,4247.02002,407.488464,310.174377,7868.5
24-09-2019,219.973862,2003.584229,510.376007,2015.780518,1153.533203,492.866882,5718.813965,4312.174316,401.25882,303.277161,7795.700195
28-09-2019,216.289719,1996.080566,507.948914,1988.52771,1159.479004,477.74231,5725.487793,4283.46875,399.773285,284.884613,7843.299805
29-09-2019,214.593536,1975.236816,516.880737,1971.38855,1157.042969,484.78598,5688.939453,4421.380371,402.888092,288.633118,7948.899902
30-09-2019,218.077087,2029.167358,518.822449,2026.614136,1156.953247,502.114349,5862.05957,4424.496094,413.214874,298.479126,7950.899902
01-10-2019,218.770142,2031.800293,518.264282,2041.467773,1182.233154,506.911224,5912.553711,4325.111816,414.364929,297.629456,8119.299805
05-10-2019,218.970764,2096.4375,533.166748,2117.598145,1212.206787,510.670715,5964.199219,4168.078125,425.530334,315.0224,8152.899902
06-10-2019,218.624252,2085.906006,527.147461,2143.284912,1206.999268,498.938293,5979.526367,4111.375,430.346313,333.564911,8177.399902
07-10-2019,214.794128,2151.772461,528.02124,2150.394287,1186.412964,489.690674,5834.348633,4121.290039,437.893707,341.211823,8129.350098
08-10-2019,215.140686,2133.429443,525.763977,2151.114014,1177.405151,489.237,5861.875977,4111.138672,426.057495,343.111053,8189.700195
09-10-2019,216.070862,2149.841553,527.244568,2170.791748,1175.549805,504.469513,5907.075684,4038.052002,425.218842,356.305695,8143.600098
12-10-2019,213.006805,2125.838135,524.526184,2160.719727,1158.987427,485.239807,5759.366211,3996.031494,427.327362,362.203308,8131.700195
13-10-2019,213.517471,2160.811768,522.487427,2148.701416,1161.647339,475.084686,5663.485352,4035.691406,428.213867,360.953827,8107.899902
14-10-2019,212.623795,2140.494385,526.565002,2115.905029,1110.30481,474.306824,5717.524902,4012.933838,432.694427,352.157379,8179.5
15-10-2019,210.508118,2150.762939,526.273804,2170.11499,1103.175049,474.198853,5713.703613,4133.471191,433.053802,381.14563,8238.150391
16-10-2019,210.45343,2160.285156,533.991943,2186.999512,1105.074463,477.491364,6034.533203,4199.192383,438.372894,386.593445,8275.049805
19-10-2019,210.672256,2163.70752,532.89978,2210.740234,1112.5625,484.927002,5977.456543,4210.477051,461.710022,378.546692,8261.650391
20-10-2019,208.574829,2140.58252,531.492065,2205.788818,1129.550049,491.03241,6017.50293,4257.501465,458.451447,382.994873,8251.700195
21-10-2019,210.781693,2210.792969,531.540649,2219.838867,1135.947876,496.461945,5950.11377,4225.349121,457.63678,381.295593,8295.450195
23-10-2019,207.097519,2207.808594,538.093811,2197.198486,1141.639893,501.477264,5826.156738,4136.775879,457.948303,382.84494,8260.549805
26-10-2019,207.571732,2260.422607,534.695801,2217.934082,1141.370117,502.458344,5814.786133,4140.789063,451.814484,384.444305,8232.900391
27-10-2019,209.77858,2266.171143,539.25885,2217.553467,1138.91748,501.259247,5849.952637,4246.405762,450.233154,383.194824,8171.200195
28-10-2019,210.836426,2255.858887,539.55011,2222.589111,1138.017822,502.916351,5834.209961,4244.706543,448.987244,386.143585,8111.75
29-10-2019,209.596191,2261.914795,535.690918,2223.097168,1122.831543,499.362061,5791.03418,4192.157227,450.927979,391.041626,8065.799805
30-10-2019,208.95787,2238.350342,533.773438,2184.798828,1122.764038,495.175446,5683.692871,4201.080078,454.138641,384.794159,8050.799805
02-11-2019,209.796829,2134.965576,525.763977,2154.711182,1132.730835,493.32193,5777.732422,4245.225586,459.936951,387.792969,8060.700195
03-11-2019,209.468521,2127.856445,526.637756,2185.941406,1144.475098,499.55838,5724.060547,4232.760742,463.483032,381.895325,8040.200195
04-11-2019,209.030792,2149.358643,525.084351,2218.357178,1140.132202,495.764221,5754.809082,4268.643555,455.8638,404.686096,7955.450195
05-11-2019,208.228302,2118.86084,524.18634,2233.295654,1117.116577,489.702332,5676.09668,4274.356934,448.81955,403.836456,7954.299805
06-11-2019,207.900024,2132.157471,524.696106,2234.268555,1127.51123,496.418427,5679.13623,4270.768555,456.3909,395.989624,7915.200195
09-11-2019,204.361771,2114.297363,516.880737,2212.475098,1112.031982,494.804718,5626.155273,4370.29541,460.631805,411.583313,7783.350098
10-11-2019,202.829727,2156.731201,511.929352,2254.45459,1106.092407,481.394623,5590.158691,4450.086426,442.182556,407.285065,7762.25
13-11-2019,201.170044,2089.153076,510.69165,2213.575684,1078.756836,480.064453,5555.083984,4362.363281,447.118347,403.786469,7806.600098
16-11-2019,201.899567,2082.263916,515.01178,2210.443848,1068.497681,471.080627,5511.12793,4387.952637,447.717346,400.087952,7837.549805
17-11-2019,202.756775,2075.857178,514.939026,2198.806152,1075.674438,462.925507,5601.48291,4374.119629,444.578583,407.335022,7731.799805
18-11-2019,202.209641,2056.197998,509.016876,2179.255371,1058.080444,444.827148,5599.365234,4280.635742,437.031189,406.085541,7842.75
19-11-2019,203.085068,2131.104004,518.871033,2191.823975,1063.075439,456.950836,5781.506836,4391.209961,447.932983,406.785278,7856.549805
20-11-2019,207.808838,2173.581055,519.817505,2169.099121,1079.184448,458.956909,5704.268555,4473.882324,453.731323,402.68692,7849.25
23-11-2019,207.954742,2214.040039,517.487488,2231.560547,1075.899536,459.523865,5653.958496,4472.32373,457.037811,401.937225,7831.600098
24-11-2019,205.674927,2173.712891,516.662231,2238.923828,1065.505249,454.050781,5575.475098,4381.342773,463.722656,400.787689,7883.799805
26-11-2019,207.73587,2148.568604,516.46814,2275.614014,1055.425781,458.956909,5545.279785,4349.851074,473.761902,424.22818,7942.700195
27-11-2019,207.900024,2148.30542,523.968018,2288.943848,1058.935547,465.040588,5476.648926,4324.828125,469.161591,417.480927,7935.25
30-11-2019,207.900024,2175.863281,523.166992,2284.457764,1068.025146,474.43869,5394.763184,4301.174316,463.43515,423.328552,7954.899902
01-12-2019,212.277283,2163.049561,525.715515,2266.895508,1062.782593,470.557373,5412.345215,4302.307129,462.860107,417.181061,7931.350098
02-12-2019,210.745255,2194.60083,523.191284,2265.246094,1064.267822,462.576569,5402.173828,4361.418457,468.63446,412.982727,7864.149902
03-12-2019,208.848404,2176.696777,522.68158,2215.606934,1057.765625,461.290131,5372.529785,4369.208984,468.275085,405.435791,7781.899902
04-12-2019,207.662903,2169.98291,514.016785,2215.606934,1047.708862,457.496002,5392.000488,4343.99707,462.64444,399.788086,7765.399902
07-12-2019,210.125107,2149.9729,515.497253,2220.050049,1043.839355,456.274902,5425.647461,4309.861816,456.223175,398.988403,7701.700195
08-12-2019,206.714539,2161.294434,509.332367,2202.14917,1047.979004,455.468079,5362.817871,4289.417969,450.880035,402.237091,7612.5
09-12-2019,206.203842,2096.92041,508.458588,2155.176514,1065.370117,448.403168,5302.380859,4229.503906,438.900055,393.790527,7683.299805
10-12-2019,206.13089,2144.268066,514.841919,2156.826904,1072.974731,456.754639,5312.459961,4247.445313,455.408569,389.442291,7610.450195
11-12-2019,206.422729,2120.572266,507.924622,2137.191162,1073.627441,459.131378,5454.257813,4231.062012,456.654449,377.796997,7650.049805
14-12-2019,206.842209,2114.385254,512.147888,2146.162598,1070.22998,466.414368,5427.94873,4321.758789,457.684723,371.449554,7700.899902
15-12-2019,203.869324,2139.046631,514.283752,2173.289063,1069.059937,469.924957,5389.959961,4362.552246,467.6521,379.346375,7750.899902
16-12-2019,202.428497,2152.561768,518.09436,2196.648438,1083.706421,477.90567,5380.543457,4361.984863,468.96991,380.29599,7844.350098
17-12-2019,202.847977,2221.368408,524.380493,2247.049316,1097.81311,482.811829,5431.271484,4406.696777,483.849091,382.794983,7761.950195
18-12-2019,202.154922,2167.350098,520.861206,2237.061768,1087.486084,472.367218,5237.085938,4362.977051,475.319305,378.096863,7834.450195
21-12-2019,202.756775,2184.858887,522.026245,2283.443115,1100.805542,481.220062,5238.331543,4380.587891,475.415161,379.996094,7786.100098
22-12-2019,202.61087,2173.230469,517.681641,2260.083008,1082.199097,472.628845,5289.705078,4359.908203,473.115021,377.94693,7865.950195
23-12-2019,202.920898,2170.729004,521.395142,2266.726807,1091.536133,480.086182,5334.01709,4376.668945,481.02179,378.296814,7861.049805
24-12-2019,203.249207,2179.066162,521.346619,2282.130615,1095.338257,478.123779,5332.078613,4342.155762,479.464417,382.245178,7925.149902
28-12-2019,204.799484,2187.5354,522.924255,2293.133545,1108.139893,481.787048,5358.618164,4381.4375,484.18454,393.840485,7928.950195
29-12-2019,205.747879,2220.797607,523.264038,2312.176025,1105.035034,481.765259,5390.514648,4378.510254,486.580536,391.691376,7896.25
30-12-2019,203.577515,2206.404785,521.49231,2296.137939,1088.161377,473.740875,5391.114258,4331.580078,481.357239,393.290741,7946.350098
31-12-2019,204.2341,2222.157959,525.302856,2280.184082,1096.508057,482.070465,5380.174316,4364.393555,486.197174,391.141571,
01-01-2020,202.975677,2209.871338,528.506653,2273.37085,1087.306152,482.005096,5340.616699,4380.021484,486.556549,401.737305,7791.299805
04-01-2020,203.431641,2179.461182,519.647644,2232.53418,1066.247559,470.513763,5234.130371,4325.394531,476.948639,376.897339,7784.649902
05-01-2020,203.139801,2196.13623,515.715759,2214.802734,1056.955688,468.39856,5227.299805,4312.458008,481.668732,374.298431,7741
06-01-2020,202.4832,2181.3479,517.997192,2182.09082,1071.647339,466.348938,5280.011719,4231.108887,494.631134,365.751862,7568.299805
07-01-2020,200.568176,2123.205322,512.706055,2132.916992,1066.990112,458.259216,5205.650879,4030.072998,485.550232,343.410919,7601.350098
08-01-2020,202.738541,2085.115967,515.691406,2107.145264,1078.84668,463.71051,5199.742676,3979.88501,491.540253,353.20697,7563.850098
11-01-2020,196.045029,2071.644531,513.871094,2120.518066,1062.985352,460.396057,5048.991211,4034.321777,503.927612,360.054199,7510.299805
12-01-2020,200.221649,2057.471191,508.215881,2088.144531,1047.101685,457.888458,5021.850586,4031.111084,500.980499,354.856293,7562.399902
13-01-2020,199.346191,2079.71875,514.623535,2093.645264,1025.570435,472.476166,5078.438965,4052.121582,516.027405,364.452393,7536.799805
14-01-2020,198.890228,2073.355469,509.575073,2063.050049,1025.390259,494.107025,5184.603027,4011.517822,508.743591,354.156555,7437.799805
15-01-2020,198.105988,2037.987305,505.885834,2054.755615,1017.426208,497.116058,5167.571289,4035.219238,514.326294,341.161804,7351
18-01-2020,199.583298,1974.578857,497.973419,2061.356934,1024.873047,493.62735,5018.296387,4000.139404,487.27533,340.062286,7435.100098
19-01-2020,197.704758,1988.971924,502.803467,2101.3479,1025.615479,497.00705,5011.649902,3964.209961,500.093994,354.006622,7309.299805
20-01-2020,197.90535,1999.547485,494.308472,2106.172119,1025.975708,488.982819,5064.084473,3832.766113,481.381195,342.11145,7276.799805
21-01-2020,200.914703,1994.808105,496.589966,2090.429932,1016.909363,495.87323,5012.618164,3674.836426,471.629486,328.416992,7422.450195
22-01-2020,200.659363,2035.091309,500.133606,2193.347412,1035.515137,495.524261,5029.005371,3876.203369,481.189514,339.362549,7436.149902
25-01-2020,201.377182,2042.507324,505.40036,2137.233643,1039.530151,496.134857,5041.697266,3853.918213,481.093658,332.465363,7437.75
27-01-2020,203.401825,2021.049194,502.730591,2101.051758,1046.34082,496.505646,5066.022949,3882.812988,478.889374,336.913544,7424.649902
28-01-2020,201.450821,1986.426514,500.813141,2064.7854,1051.505371,492.624146,5048.713867,3874.644531,487.299316,334.064728,7563.549805
29-01-2020,207.174988,2055.364502,509.623596,2171.469238,1078.613892,508.018799,5066.300293,3867.610107,496.164551,336.763611,7555.950195
01-02-2020,209.144394,2043.033569,514.429321,2146.036133,1083.755981,511.703857,5030.25,3728.235107,493.720612,338.362976,7455.549805
02-02-2020,208.813095,2074.804199,511.541077,2131.393066,1081.681152,512.66333,5038.004883,3659.019775,479.751892,329.416565,7361.799805
03-02-2020,205.334396,2060.366943,506.71109,2103.082764,1089.890381,504.878784,4992.77002,3615.016602,470.287689,320.170319,7404
04-02-2020,206.125885,2027.894531,509.308075,2127.585449,1091.581665,514.494934,5063.807129,3583.194336,466.286377,325.368225,7489.100098
05-02-2020,205.371231,2076.779053,512.244873,2187.634277,1092.438843,512.292542,5004.909668,3515.914795,465.256134,336.963531,7387.25
08-02-2020,200.622559,2066.861572,502.827667,2173.71167,1065.826172,501.86972,4997.063477,3524.555176,460.53595,323.369049,7298.200195
09-02-2020,197.401535,2085.774414,498.070557,2184.756836,1029.042603,483.051758,5002.83252,3453.309326,458.834808,310.524231,7215.700195
10-02-2020,195.542542,2078.358398,491.711426,2162.963379,1023.359375,483.444244,4890.530273,3473.564209,461.302704,291.431946,6976.350098
11-02-2020,190.388931,2044.789185,473.435181,2113.281494,991.402039,470.404694,4816.17041,3344.10376,443.045135,276.238129,6980.950195
12-02-2020,190.425781,2022.409424,471.542053,2106.806885,1004.32489,473.021301,4667.541504,3351.846924,434.419525,298.229218,7162.950195
15-02-2020,193.536316,2055.496094,472.609985,2122.125488,1023.517273,476.117676,4669.110352,3504.441895,453.683411,317.121552,7048.25
16-02-2020,193.849243,2044.745483,472.53714,2126.485107,1021.893555,470.622711,4661.771484,3498.728516,445.920349,301.028076,7108.450195
17-02-2020,193.978073,2068.968018,473.241028,2136.683594,1026.403809,478.777893,4682.913574,3540.229736,456.486755,310.024445,7191.75
18-02-2020,199.260529,2111.92749,480.303986,2215.563965,1044.581665,489.92038,4784.598633,3449.673828,450.496704,313.872894,7210.75
19-02-2020,201.487625,2155.282715,480.23114,2290.424805,1046.29541,491.599365,4809.383789,3379.703125,452.533325,318.071198,7234.549805
22-02-2020,199.794281,2173.668701,479.964142,2287.335938,1044.60376,491.337738,4873.683105,3324.604736,461.134979,318.720917,7109.549805
23-02-2020,198.763565,2103.195313,470.886688,2252.296387,1021.194153,490.138367,4793.275391,3293.065674,455.073059,318.421021,7018.700195
24-02-2020,196.554871,2051.371094,460.959717,2218.526367,997.265625,490.770813,4799.875488,3295.237549,456.510712,306.175995,6970.600098
25-02-2020,196.518082,2037.855957,457.586029,2218.611328,998.122803,484.207367,4747.717285,3223.897461,452.413513,298.079285,7029.75
26-02-2020,195.284866,1964.222534,466.493591,2162.793701,997.062866,488.939148,4718.453125,3219.223145,455.408569,301.677795,6987.049805
29-02-2020,191.511703,1931.837891,471.760468,2115.820313,981.862,472.759644,4623.183594,3056.146973,463.219482,299.578674,7222.299805
01-03-2020,197.107056,1981.862915,477.731201,2257.45874,1026.899902,490.814453,4664.032715,3299.675537,470.239777,315.222351,7368.850098
02-03-2020,198.616318,1957.377197,488.920227,2375.484619,1045.934937,504.13736,4687.990234,3411.336182,479.919647,316.971619,7475.600098
03-03-2020,199.775894,2001.083252,493.119141,2391.819336,1070.42688,509.937592,4816.815918,3407.559082,485.358551,336.56369,7485.350098
04-03-2020,197.65921,2024.033447,495.400665,2400.156006,1063.391113,510.526337,4879.130371,3356.993164,482.2677,343.360931,7485.299805
08-03-2020,199.315735,2041.585815,492.293915,2377.896484,1061.924683,507.386292,4911.94873,3269.694824,492.139252,345.909882,7531.799805
09-03-2020,198.100983,2033.292236,497.463745,2383.778564,1063.255371,513.949768,4809.477051,3377.106201,499.183502,347.559265,7486.149902
10-03-2020,197.254303,2040.137817,495.740448,2380.308594,1059.218628,498.249908,4779.936035,3425.075439,484.831451,348.358917,7510.200195
11-03-2020,198.413864,2041.278564,499.356842,2381.113037,1066.86377,498.467987,4766.411621,3438.29541,486.149292,354.106598,7538.75
14-03-2020,199.094864,2033.116699,498.798676,2383.609619,1062.240356,497.683044,4710.976074,3444.857666,488.665009,366.301666,7460.600098
15-03-2020,196.278793,1999.63501,498.386017,2380.859131,1050.918823,494.717499,4665.418945,3450.901611,489.024445,360.254089,7498.75
16-03-2020,198.21138,2018.972412,500.20636,2368.375244,1049.633423,502.589172,4626.64502,3462.988281,489.623505,359.404419,7512.549805
17-03-2020,198.487473,2036.828857,494.357025,2387.672119,1060.909912,506.644958,4705.206055,3432.865967,491.92334,360.753876,7604.350098
18-03-2020,202.923264,2066.844482,499.211273,2396.050781,1094.19812,520.447815,4787.737305,3419.598389,497.3461,365.901794,7704.25
21-03-2020,204.837448,2076.580078,507.560577,2403.434082,1103.399414,521.101929,4829.555664,3465.065918,502.236298,374.548309,7714.899902
22-03-2020,203.512253,2073.529297,511.565308,2456.574707,1115.510376,518.943176,4856.143066,3493.393799,507.34433,377.047302,7716.5
23-03-2020,204.579758,2114.447021,509.38089,2465.07373,1115.826294,526.727722,4849.496094,3527.812744,498.314423,376.847382,7615.100098
28-03-2020,204.72702,2115.300049,508.482941,2444.985107,1115.64563,525.462891,4942.135254,3436.170654,494.05365,363.152924,7597
29-03-2020,203.622665,2110.454102,511.541077,2452.583252,1113.841309,522.12677,4925.88623,3522.099365,501.727905,372.299225,7735.200195
30-03-2020,206.862106,2173.715332,516.953491,2510.058594,1122.907715,525.920837,5058.730469,3519.739014,506.957001,388.442688,7738.399902
31-03-2020,207.708755,2158.909424,519.963196,2528.859619,1136.799927,531.306763,5314.952148,3509.210449,506.06131,386.443512,7713.049805
01-04-2020,206.935715,2171.382324,516.710754,2533.452637,1106.849976,525.702698,5204.958984,3515.72583,500.856415,379.496307,7758.799805
04-04-2020,208.444977,2196.866455,518.943848,2561.482666,1114.676147,542.38385,5246.82373,3478.001953,501.146912,388.242767,7603.200195
05-04-2020,205.776123,2148.949463,513.312805,2543.968994,1110.841919,531.960938,5297.967773,3356.757324,497.225067,370.350006,7614.350098
06-04-2020,205.481674,2149.263428,515.278748,2567.964111,1119.47937,523.631287,5284.303223,3373.943115,500.517426,376.547516,7546.450195
07-04-2020,203.125702,2134.233154,512.366333,2548.003906,1114.4729,515.258118,5436.070801,3277.57959,502.212067,375.048126,7555.200195
08-04-2020,202.29747,2144.10376,514.235168,2503.105225,1096.994385,508.389404,5516.47998,3239.477783,501.776306,371.299622,7671.399902
11-04-2020,208.260895,2183.94458,519.866089,2555.343994,1130.643188,516.304688,5419.639648,3284.803223,503.688812,386.493469,7708.950195
12-04-2020,209.65976,2207.140625,516.007019,2619.645508,1135.830444,515.563354,5675.400879,3374.556885,507.126465,395.63974,7850.450195
13-04-2020,215.310333,2317.331543,525.108704,2702.575684,1139.461548,511.420349,5646.506348,3523.658203,516.156311,408.584534,7914.700195
18-04-2020,216.672348,2283.188721,528.045532,2622.26416,1136.552124,540.203308,5663.214355,3511.712646,515.526917,407.185089,7914.75
20-04-2020,221.328995,2272.734619,532.924011,2609.043213,1105.248901,542.34021,5572.191895,3465.537598,502.236298,403.936401,7912.049805
21-04-2020,205.720932,2240.117188,529.671753,2563.714111,1093.543823,534.795593,5508.355469,3498.823486,504.100372,411.333405,7899.299805
22-04-2020,205.389648,2263.178223,530.157166,2572.943848,1090.228394,528.232239,5511.033203,3603.401855,503.035095,416.831177,7855.049805
25-04-2020,203.36499,2282.560303,530.691162,2542.681885,1105.654663,530.238281,5429.702148,3520.211182,492.359039,412.033142,7962.649902
26-04-2020,204.101212,2286.463867,540.690918,2516.969727,1123.043091,537.346802,5382.620605,3655.809326,492.38324,418.880341,7979.899902
27-04-2020,206.144257,2286.598633,545.714905,2532.465576,1132.650635,540.835632,5433.57959,3644.336182,493.569489,418.380554,7847.25
28-04-2020,203.604263,2232.086182,540.739319,2489.326172,1140.160767,527.316406,5454.072754,3539.09668,482.578705,411.183472,7849.799805
29-04-2020,204.064423,2236.079346,549.671204,2487.394531,1143.656372,526.858459,5285.504395,3583.194336,475.800232,408.184692,7805.899902
02-05-2020,201.910934,2223.516602,542.535461,2493.361084,1139.687012,523.783936,5312.091309,3617.377197,477.857971,407.534973,7747
03-05-2020,200.199219,2209.967285,542.705383,2477.135742,1117.765869,513.644409,5161.938477,3607.084229,472.459412,409.484161,7706.549805
04-05-2020,198.781982,2207.678955,547.24408,2484.862305,1117.720581,518.463562,5116.381836,3599.152832,473.572998,381.645416,7735.5
05-05-2020,199.923126,2201.397949,549.646851,2484.260742,1114.247559,520.033447,5115.088867,3623.042725,472.193115,390.991638,7733.450195
06-05-2020,196.241974,2185.156006,543.506287,2481.299561,1115.64563,515.258118,5179.755371,3606.140381,469.142792,398.538605,7866.049805
09-05-2020,198.413864,2267.664795,554.06427,2527.100098,1133.30481,522.911804,5086.193848,3632.154785,475.993896,403.186707,7887.799805
10-05-2020,198.285034,2270.26709,555.763245,2539.247314,1137.973022,528.908203,5096.211426,3630.550049,475.7276,388.792542,7848.850098
11-05-2020,197.972122,2258.781494,552.802124,2542.466797,1135.897949,524.132751,5171.217773,3673.278076,472.265747,379.696228,7900.399902
12-05-2020,199.628632,2287.316162,557.802124,2533.409912,1157.503784,527.687012,5271.519043,3639.426025,480.690399,386.893311,7814.899902
13-05-2020,198.653137,2259.185303,553.821594,2500.443848,1138.198486,526.487793,5651.259277,3631.918701,473.597198,389.792145,7860.75
16-05-2020,199.076477,2254.1604,564.452393,2490.141846,1150.71521,529.867615,5801.550781,3665.299072,472.532043,392.541046,7890.75
17-05-2020,198.837204,2249.180176,559.913696,2517.484619,1159.307983,529.540527,5741.683105,3730.54834,469.239655,389.542236,7870.149902
18-05-2020,198.616318,2208.935547,553.700256,2471.126221,1150.693115,527.621704,5751.93457,3696.743408,469.91748,384.694214,7783.399902
19-05-2020,199.867905,2185.380371,553.044861,2482.157959,1153.331421,525.833679,5651.603027,3707.791748,460.548676,386.743378,7749.700195
20-05-2020,200.033585,2201.128418,553.821594,2486.793457,1140.859741,524.023865,5571.541992,3725.118652,452.317657,384.294373,7731.049805
23-05-2020,198.726761,2173.13208,551.807068,2478.938232,1123.787109,518.092712,5535.222656,3695.751953,450.284119,381.595459,7748.850098
24-05-2020,197.916901,2135.085693,553.360413,2489.111572,1113.074707,517.983704,5569.87207,3705.525146,455.343781,388.942474,7934.899902
25-05-2020,201.027481,2221.138672,569.549438,2513.020752,1139.574097,527.098328,5701.560547,3834.655029,460.548676,396.839294,8069.649902
26-05-2020,200.604156,2247.923584,574.379333,2543.024902,1149.610107,538.219055,5697.987793,3888.525879,458.442505,399.088379,8156.649902
27-05-2020,200.769806,2300.46167,576.102661,2577.622314,1160.41333,544.041016,5727.628418,3915.532227,471.926788,403.736481,8178.5
30-05-2020,202.518326,2339.450439,572.680298,2659.178955,1189.168213,552.806763,5851.942383,3844.853271,469.02179,421.079468,8160.100098
31-05-2020,200.788208,2349.500732,573.723999,2660.380615,1158.946899,544.542664,5656.566895,3929.696533,463.768402,459.463898,8179.950195
01-06-2020,204.119644,2336.44458,570.447449,2651.967773,1187.882568,548.707397,5928.803711,3933.237549,461.710663,449.018158,8218.950195
02-06-2020,198.92923,2328.503418,570.35022,2699.355957,1195.370239,550.168335,5846.467773,3953.350098,462.993744,453.266449,8220.799805
03-06-2020,199.076477,2368.209473,568.796936,2700.987305,1186.078369,552.501465,5849.391113,3982.906738,464.639954,453.766235,8201.049805
06-06-2020,196.978226,2359.954346,568.481384,2672.700195,1190.612915,552.436157,6010.99707,3911.188477,462.291687,460.313568,8266.450195
07-06-2020,198.726761,2369.600586,569.743591,2686.822021,1199.112305,548.358398,5983.954102,3905.192139,462.41275,462.862518,8273.049805
08-06-2020,200.475311,2362.063232,564.355286,2721.505615,1190.886475,539.941528,6012.388184,3928.280029,461.952759,465.961273,8203.599609
09-06-2020,200.54892,2326.17041,562.801941,2649.907227,1174.547729,523.022278,5966.142578,3936.825439,470.208008,466.960876,8170.049805
10-06-2020,200.751404,2315.043213,563.748535,2635.140869,1164.749634,520.860413,6071.065918,3882.388184,472.895172,456.765015,8110.600098
13-06-2020,199.223694,2318.453369,559.646667,2606.767822,1160.761963,520.992859,6065.361816,3904.342041,475.025513,444.07016,8108.850098
14-06-2020,199.923126,2297.814697,559.136963,2580.455322,1155.224731,518.389832,6112.719727,3875.778076,472.677307,448.218475,8206.599609
15-06-2020,201.377182,2336.220459,567.729065,2630.419189,1165.251343,524.985474,6022.779785,3975.021973,476.720154,451.916992,8140.75
16-06-2020,202.426315,2303.512695,564.136841,2593.289307,1165.911865,523.242859,6021.527344,3856.515137,472.701508,454.166077,8170.200195
17-06-2020,203.217758,2316.344482,567.947449,2601.573975,1186.101196,520.375183,5996.896973,3885.220947,472.023621,464.211975,8238.5
20-06-2020,205.058304,2349.09668,568.942627,2614.665771,1211.941528,533.279785,6074.777832,3902.878662,479.43158,481.854828,8219.900391
21-06-2020,206.51236,2365.5625,566.321228,2621.018799,1208.249756,532.110779,6064.804199,3925.730225,477.930603,484.703674,8203.700195
22-06-2020,207.303833,2361.883789,568.675537,2639.519531,1215.746826,529.198792,6020.414063,3920.017578,474.735016,472.508636,8270.450195
23-06-2020,207.506302,2379.695313,577.704468,2629.903809,1205.583984,534.537231,5966.79248,3936.306396,474.710815,487.752472,8088.600098
